1325,1846809887,1166171213,5,0,S,512,48032,0,40,1
1326,1291297387,1867258595,5,0,S,512,26384,0,40,1
1327,1121508530,1642350123,5,0,S,512,6407,0,40,1
1328,766748781,2089196491,5,0,S,512,61997,0,40,1
1329,1584938117,1424194435,5,0,S,512,30011,0,40,1
1330,283880882,641434149,5,0,S,512,31136,0,40,1
1331,13599365,1096999008,5,0,S,512,15238,0,40,1
1332,1311483068,240707912,5,0,S,512,62995,0,40,1
1333,1775511738,1106312790,5,0,S,512,3526,0,40,1
1334,164052363,1709940760,5,0,S,512,37700,0,40,1
1335,1038816664,1409266999,5,0,S,512,33759,0,40,1
1336,875771844,553080738,5,0,S,512,64519,0,40,1
1337,764677297,1674589269,5,0,S,512,3629,0,40,1
1338,1528816074,293854402,5,0,S,512,46438,0,40,1
1339,1734519361,1878792519,5,0,S,512,17838,0,40,1
1340,1709744819,15189753,5,0,S,512,4120,0,40,1
1341,1842858106,28789118,5,0,S,512,24332,0,40,1
1342,1137236924,1340272187,5,0,S,512,33519,0,40,1
1343,787545539,968300277,5,0,S,512,25393,0,40,1
1344,2122617200,1132352640,5,0,S,512,14493,0,40,1
1345,714804923,23685657,5,0,S,512,15287,0,40,1
1346,473163858,899457501,5,0,S,512,1167,0,40,1
1347,2098781389,1664134798,5,0,S,512,29928,0,40,1
1348,1071781747,1045467224,5,0,S,512,47758,0,40,1
1349,2133978597,632502937,5,0,S,512,4904,0,40,1
1350,325402586,194764108,5,0,S,512,42083,0,40,1
1351,1305744372,2037622215,5,0,S,512,24454,0,40,1
1352,1235601518,1027375491,5,0,S,512,4021,0,40,1
1353,1406166577,1814921031,5,0,S,512,15121,0,40,1
1354,535560777,1790054583,5,0,S,512,17128,0,40,1
1355,1374895738,357375858,5,0,S,512,7001,0,40,1
1356,1476014051,830539717,5,0,S,512,8033,0,40,1
1357,2130213102,781837458,5,0,S,512,54640,0,40,1
1358,164034126,1853619206,5,0,S,512,30187,0,40,1
1359,639193200,1840114155,5,0,S,512,4703,0,40,1
1360,845661145,18033093,5,0,S,512,48999,0,40,1
1361,1067318844,1323777465,5,0,S,512,5637,0,40,1
1362,1317765662,411895335,5,0,S,512,61728,0,40,1
1363,761001018,1818061912,5,0,S,512,58929,0,40,1
1364,1172536652,206139042,5,0,S,512,41569,0,40,1
1365,568941279,1581034780,5,0,S,512,22618,0,40,1
1366,2136515210,909565183,5,0,S,512,43873,0,40,1
1367,308579347,892294637,5,0,S,512,46821,0,40,1
1368,144778281,1056328763,5,0,S,512,10365,0,40,1
1369,1026444440,1695521963,5,0,S,512,21750,0,40,1
1370,393129888,393699461,5,0,S,512,41323,0,40,1
1371,2102063092,1461018305,5,0,S,512,48479,0,40,1
1372,1553651216,631300319,5,0,S,512,42825,0,40,1
1373,2032614831,1392301338,5,0,S,512,390,0,40,1
1374,31532181,417354342,5,0,S,512,20150,0,40,1
1375,1967987762,986295621,5,0,S,512,26339,0,40,1
1376,2114335554,975327184,5,0,S,512,42293,0,40,1
1377,943739415,1283906531,5,0,S,512,11694,0,40,1
1378,554980735,1428684812,5,0,S,512,5287,0,40,1
1379,2019841260,307645604,5,0,S,512,46114,0,40,1
1380,1029848645,700775492,5,0,S,512,16060,0,40,1
1381,57889122,655354937,5,0,S,512,30797,0,40,1
1382,409707065,61522505,5,0,S,512,24530,0,40,1
1383,1173420343,2094137336,5,0,S,512,9335,0,40,1
1384,1607711885,2125669517,5,0,S,512,8391,0,40,1
1385,100658822,1946173631,5,0,S,512,14114,0,40,1
1386,174640539,1913025538,5,0,S,512,8794,0,40,1
1387,1158187439,709281305,5,0,S,512,8526,0,40,1
1388,886545329,1264262040,5,0,S,512,43240,0,40,1
